ID,duration,wav,wav_format,wav_opts
noise-free-sound-0737_463,4.8469375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0737.wav,wav,
noise-free-sound-0051_464,6.52,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0051.wav,wav,
noise-free-sound-0045_465,4.644,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0045.wav,wav,
noise-free-sound-0723_466,89.721875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0723.wav,wav,
noise-free-sound-0079_467,6.0005625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0079.wav,wav,
noise-free-sound-0706_468,28.290625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0706.wav,wav,
noise-free-sound-0060_469,1.044875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0060.wav,wav,
noise-free-sound-0074_470,17.24,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0074.wav,wav,
noise-free-sound-0712_471,2.847375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0712.wav,wav,
noise-free-sound-0048_472,494.6599375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0048.wav,wav,
noise-free-sound-0262_473,35.0301875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0262.wav,wav,
noise-free-sound-0504_474,58.0034375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0504.wav,wav,
noise-free-sound-0510_475,19.845125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0510.wav,wav,
noise-free-sound-0276_476,2.8715,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0276.wav,wav,
noise-free-sound-0538_477,0.5738125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0538.wav,wav,
noise-free-sound-0289_478,22.2821875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0289.wav,wav,
noise-free-sound-0316_479,11.1455625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0316.wav,wav,
noise-free-sound-0470_480,4.757375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0470.wav,wav,
noise-free-sound-0464_481,8.0831875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0464.wav,wav,
noise-free-sound-0302_482,17.914125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0302.wav,wav,
noise-free-sound-0458_483,20.7055625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0458.wav,wav,
noise-free-sound-0672_484,6.2955,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0672.wav,wav,
noise-free-sound-0114_485,99.9298125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0114.wav,wav,
noise-free-sound-0100_486,7.323125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0100.wav,wav,
noise-free-sound-0666_487,13.685625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0666.wav,wav,
noise-free-sound-0128_488,4.056,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0128.wav,wav,
noise-free-sound-0841_489,90.0,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0841.wav,wav,
noise-free-sound-0699_490,119.5101875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0699.wav,wav,
noise-free-sound-0698_491,76.168875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0698.wav,wav,
noise-free-sound-0840_492,70.191,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0840.wav,wav,
noise-free-sound-0129_493,8.2939375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0129.wav,wav,
noise-free-sound-0101_494,112.90125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0101.wav,wav,
noise-free-sound-0667_495,13.7598125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0667.wav,wav,
noise-free-sound-0673_496,3.8298125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0673.wav,wav,
noise-free-sound-0115_497,2.577125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0115.wav,wav,
noise-free-sound-0459_498,40.3069375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0459.wav,wav,
noise-free-sound-0465_499,9.007375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0465.wav,wav,
noise-free-sound-0303_500,8.1955,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0303.wav,wav,
noise-free-sound-0317_501,7.256875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0317.wav,wav,
noise-free-sound-0471_502,7.915125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0471.wav,wav,
noise-free-sound-0288_503,59.688,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0288.wav,wav,
noise-free-sound-0539_504,1.515125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0539.wav,wav,
noise-free-sound-0511_505,4.0,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0511.wav,wav,
noise-free-sound-0277_506,5.705125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0277.wav,wav,
noise-free-sound-0263_507,0.9043125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0263.wav,wav,
noise-free-sound-0505_508,9.373875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0505.wav,wav,
noise-free-sound-0049_509,3.4666875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0049.wav,wav,
noise-free-sound-0075_510,20.31125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0075.wav,wav,
noise-free-sound-0713_511,1.6979375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0713.wav,wav,
noise-free-sound-0707_512,40.0718125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0707.wav,wav,
noise-free-sound-0061_513,11.0498125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0061.wav,wav,
noise-free-sound-0711_514,0.3926875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0711.wav,wav,
noise-free-sound-0077_515,11.7233125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0077.wav,wav,
noise-free-sound-0063_516,6.2666875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0063.wav,wav,
noise-free-sound-0705_517,11.3306875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0705.wav,wav,
noise-free-sound-0739_518,19.224,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0739.wav,wav,
noise-free-sound-0088_519,44.8666875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0088.wav,wav,
noise-free-sound-0275_520,12.096,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0275.wav,wav,
noise-free-sound-0513_521,10.7885625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0513.wav,wav,
noise-free-sound-0507_522,1.1199375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0507.wav,wav,
noise-free-sound-0261_523,88.0,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0261.wav,wav,
noise-free-sound-0249_524,40.684625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0249.wav,wav,
noise-free-sound-0301_525,180.9495625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0301.wav,wav,
noise-free-sound-0467_526,14.1738125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0467.wav,wav,
noise-free-sound-0473_527,9.11675,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0473.wav,wav,
noise-free-sound-0315_528,2.7838125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0315.wav,wav,
noise-free-sound-0329_529,9.69225,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0329.wav,wav,
noise-free-sound-0498_530,5.0,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0498.wav,wav,
noise-free-sound-0665_531,17.2669375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0665.wav,wav,
noise-free-sound-0103_532,5.2381875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0103.wav,wav,
noise-free-sound-0117_533,33.6573125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0117.wav,wav,
noise-free-sound-0671_534,70.191,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0671.wav,wav,
noise-free-sound-0659_535,11.1241875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0659.wav,wav,
noise-free-sound-0842_536,300.0,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0842.wav,wav,
noise-free-sound-0658_537,19.0,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0658.wav,wav,
noise-free-sound-0116_538,8.82075,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0116.wav,wav,
noise-free-sound-0670_539,4.7600625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0670.wav,wav,
noise-free-sound-0664_540,15.647375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0664.wav,wav,
noise-free-sound-0102_541,143.62125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0102.wav,wav,
noise-free-sound-0499_542,7.889,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0499.wav,wav,
noise-free-sound-0328_543,0.7181875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0328.wav,wav,
noise-free-sound-0472_544,94.0,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0472.wav,wav,
noise-free-sound-0314_545,0.6109375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0314.wav,wav,
noise-free-sound-0300_546,6.112625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0300.wav,wav,
noise-free-sound-0466_547,13.9530625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0466.wav,wav,
noise-free-sound-0248_548,60.30275,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0248.wav,wav,
noise-free-sound-0506_549,24.58125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0506.wav,wav,
noise-free-sound-0260_550,14.4,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0260.wav,wav,
noise-free-sound-0274_551,3.96775,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0274.wav,wav,
noise-free-sound-0512_552,3.78775,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0512.wav,wav,
noise-free-sound-0089_553,13.871,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0089.wav,wav,
noise-free-sound-0738_554,27.89875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0738.wav,wav,
noise-free-sound-0062_555,6.0666875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0062.wav,wav,
noise-free-sound-0704_556,20.16,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0704.wav,wav,
noise-free-sound-0710_557,45.7404375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0710.wav,wav,
noise-free-sound-0076_558,80.0,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0076.wav,wav,
noise-free-sound-0728_559,123.84,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0728.wav,wav,
noise-free-sound-0072_560,26.6225625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0072.wav,wav,
noise-free-sound-0714_561,1.12325,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0714.wav,wav,
noise-free-sound-0700_562,41.04,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0700.wav,wav,
noise-free-sound-0066_563,60.9436875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0066.wav,wav,
noise-free-sound-0099_564,7.4946875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0099.wav,wav,
noise-free-sound-0258_565,25.7580625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0258.wav,wav,
noise-free-sound-0516_566,1.0991875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0516.wav,wav,
noise-free-sound-0270_567,398.0610625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0270.wav,wav,
noise-free-sound-0264_568,29.631375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0264.wav,wav,
noise-free-sound-0502_569,73.2,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0502.wav,wav,
noise-free-sound-0338_570,9.24,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0338.wav,wav,
noise-free-sound-0462_571,18.76375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0462.wav,wav,
noise-free-sound-0304_572,62.0408125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0304.wav,wav,
noise-free-sound-0310_573,22.03575,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0310.wav,wav,
noise-free-sound-0476_574,9.5608125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0476.wav,wav,
noise-free-sound-0489_575,62.8613125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0489.wav,wav,
noise-free-sound-0648_576,12.288,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0648.wav,wav,
noise-free-sound-0106_577,153.952,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0106.wav,wav,
noise-free-sound-0660_578,41.8373125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0660.wav,wav,
noise-free-sound-0674_579,31.131875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0674.wav,wav,
noise-free-sound-0112_580,1.0144375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0112.wav,wav,
noise-free-sound-0675_581,8.7690625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0675.wav,wav,
noise-free-sound-0113_582,5.8461875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0113.wav,wav,
noise-free-sound-0107_583,11.766,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0107.wav,wav,
noise-free-sound-0661_584,35.5150625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0661.wav,wav,
noise-free-sound-0649_585,50.4279375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0649.wav,wav,
noise-free-sound-0488_586,5.656875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0488.wav,wav,
noise-free-sound-0311_587,13.746375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0311.wav,wav,
noise-free-sound-0477_588,15.124875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0477.wav,wav,
noise-free-sound-0463_589,15.1105625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0463.wav,wav,
noise-free-sound-0305_590,29.5,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0305.wav,wav,
noise-free-sound-0339_591,20.328,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0339.wav,wav,
noise-free-sound-0265_592,1.3325625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0265.wav,wav,
noise-free-sound-0503_593,5.0648125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0503.wav,wav,
noise-free-sound-0517_594,9.962,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0517.wav,wav,
noise-free-sound-0271_595,29.6983125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0271.wav,wav,
noise-free-sound-0259_596,14.7069375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0259.wav,wav,
noise-free-sound-0098_597,2.766,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0098.wav,wav,
noise-free-sound-0701_598,6.057625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0701.wav,wav,
noise-free-sound-0067_599,39.889,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0067.wav,wav,
noise-free-sound-0073_600,124.5685625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0073.wav,wav,
noise-free-sound-0715_601,60.0555,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0715.wav,wav,
noise-free-sound-0729_602,187.14125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0729.wav,wav,
noise-free-sound-0059_603,30.4428125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0059.wav,wav,
noise-free-sound-0065_604,6.9753125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0065.wav,wav,
noise-free-sound-0703_605,8.1930625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0703.wav,wav,
noise-free-sound-0717_606,5.9820625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0717.wav,wav,
noise-free-sound-0071_607,9.3919375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0071.wav,wav,
noise-free-sound-0529_608,1.8594375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0529.wav,wav,
noise-free-sound-0501_609,12.0079375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0501.wav,wav,
noise-free-sound-0267_610,36.1389375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0267.wav,wav,
noise-free-sound-0273_611,10.6433125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0273.wav,wav,
noise-free-sound-0515_612,4.075125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0515.wav,wav,
noise-free-sound-0298_613,32.0,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0298.wav,wav,
noise-free-sound-0449_614,4.7380625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0449.wav,wav,
noise-free-sound-0475_615,36.3624375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0475.wav,wav,
noise-free-sound-0313_616,2.7875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0313.wav,wav,
noise-free-sound-0307_617,10.704,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0307.wav,wav,
noise-free-sound-0461_618,53.3406875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0461.wav,wav,
noise-free-sound-0139_619,15.5146875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0139.wav,wav,
noise-free-sound-0111_620,16.4451875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0111.wav,wav,
noise-free-sound-0677_621,107.76,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0677.wav,wav,
noise-free-sound-0663_622,29.3544375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0663.wav,wav,
noise-free-sound-0105_623,306.4163125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0105.wav,wav,
noise-free-sound-0688_624,19.25225,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0688.wav,wav,
noise-free-sound-0689_625,1.05,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0689.wav,wav,
noise-free-sound-0662_626,1.410625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0662.wav,wav,
noise-free-sound-0104_627,15.888,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0104.wav,wav,
noise-free-sound-0110_628,40.8931875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0110.wav,wav,
noise-free-sound-0676_629,2.1630625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0676.wav,wav,
noise-free-sound-0138_630,3.25,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0138.wav,wav,
noise-free-sound-0306_631,24.5,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0306.wav,wav,
noise-free-sound-0460_632,13.104,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0460.wav,wav,
noise-free-sound-0474_633,35.935,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0474.wav,wav,
noise-free-sound-0312_634,1.513,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0312.wav,wav,
noise-free-sound-0448_635,0.574,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0448.wav,wav,
noise-free-sound-0299_636,0.212625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0299.wav,wav,
noise-free-sound-0272_637,41.058125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0272.wav,wav,
noise-free-sound-0514_638,5.329,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0514.wav,wav,
noise-free-sound-0500_639,34.374875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0500.wav,wav,
noise-free-sound-0266_640,34.674625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0266.wav,wav,
noise-free-sound-0528_641,3.06975,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0528.wav,wav,
noise-free-sound-0716_642,0.624,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0716.wav,wav,
noise-free-sound-0070_643,17.98025,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0070.wav,wav,
noise-free-sound-0064_644,100.1333125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0064.wav,wav,
noise-free-sound-0702_645,21.81225,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0702.wav,wav,
noise-free-sound-0058_646,2.0,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0058.wav,wav,
noise-free-sound-0003_647,14.2358125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0003.wav,wav,
noise-free-sound-0765_648,0.20275,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0765.wav,wav,
noise-free-sound-0771_649,3.1579375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0771.wav,wav,
noise-free-sound-0017_650,7.8773125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0017.wav,wav,
noise-free-sound-0759_651,2.731375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0759.wav,wav,
noise-free-sound-0567_652,98.88,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0567.wav,wav,
noise-free-sound-0201_653,7.0486875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0201.wav,wav,
noise-free-sound-0215_654,6.4375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0215.wav,wav,
noise-free-sound-0573_655,0.391,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0573.wav,wav,
noise-free-sound-0229_656,5.3339375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0229.wav,wav,
noise-free-sound-0598_657,57.920125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0598.wav,wav,
noise-free-sound-0413_658,21.995125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0413.wav,wav,
noise-free-sound-0375_659,0.75,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0375.wav,wav,
noise-free-sound-0361_660,7.7390625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0361.wav,wav,
noise-free-sound-0407_661,2.9594375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0407.wav,wav,
noise-free-sound-0349_662,1.0,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0349.wav,wav,
noise-free-sound-0177_663,106.737875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0177.wav,wav,
noise-free-sound-0611_664,0.127,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0611.wav,wav,
noise-free-sound-0605_665,32.0,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0605.wav,wav,
noise-free-sound-0163_666,0.3626875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0163.wav,wav,
noise-free-sound-0639_667,6.20375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0639.wav,wav,
noise-free-sound-0188_668,9.5511875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0188.wav,wav,
noise-free-sound-0836_669,64.896,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0836.wav,wav,
noise-free-sound-0822_670,4.989375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0822.wav,wav,
noise-free-sound-0823_671,2.749125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0823.wav,wav,
noise-free-sound-0189_672,6.8401875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0189.wav,wav,
noise-free-sound-0837_673,13.6533125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0837.wav,wav,
noise-free-sound-0638_674,5.5926875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0638.wav,wav,
noise-free-sound-0604_675,7.358125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0604.wav,wav,
noise-free-sound-0162_676,14.9333125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0162.wav,wav,
noise-free-sound-0176_677,2.9843125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0176.wav,wav,
noise-free-sound-0610_678,11.1804375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0610.wav,wav,
noise-free-sound-0348_679,50.1140625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0348.wav,wav,
noise-free-sound-0360_680,13.89375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0360.wav,wav,
noise-free-sound-0406_681,19.8315,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0406.wav,wav,
noise-free-sound-0412_682,2.624875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0412.wav,wav,
noise-free-sound-0374_683,0.7430625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0374.wav,wav,
noise-free-sound-0599_684,3.84,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0599.wav,wav,
noise-free-sound-0228_685,16.6486875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0228.wav,wav,
noise-free-sound-0214_686,8.25825,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0214.wav,wav,
noise-free-sound-0572_687,123.4285625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0572.wav,wav,
noise-free-sound-0566_688,6.1883125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0566.wav,wav,
noise-free-sound-0200_689,8.75875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0200.wav,wav,
noise-free-sound-0758_690,12.644375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0758.wav,wav,
noise-free-sound-0770_691,55.5624375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0770.wav,wav,
noise-free-sound-0016_692,4.0,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0016.wav,wav,
noise-free-sound-0002_693,71.2175,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0002.wav,wav,
noise-free-sound-0764_694,0.0645625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0764.wav,wav,
